fromCurrency,timeStamp,regularMarketPrice,regularMarketChange,regularMarketChangePercent,simpleMovingAVG,regularMarketTime,regularMarketDayLow,regularMarketDayHigh,regularMarketDayRange,regularMarketVolume,volume24Hr,volumeAllCurrencies,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceHint,circulatingSupply
BTC,"Sun, 15 May 2022 08:16:21 GMT",29760.36,382.64258,1.3024883,38520.790666666668,1652602500,29544.045,30166.775,29544.045 - 30166.775,27851352064,27851352064,27851352064,29403207052,48218086401,3409.8691,0.1294044,26350.49 - 68789.625,-39029.266,-0.56737137,26350.49,68789.625,40222.727,-10462.367,-0.26011083,45579.285,-15818.926,-0.34706393,566647128064,2,19040332
BTC,"Sun, 15 May 2022 08:22:25 GMT",29669.877,271.24414,0.92264897,38490.629666666668,1652602860,29544.045,30166.775,29544.045 - 30166.775,27856398336,27856398336,27856398336,29403207052,48218086401,3319.3867,0.12597059,26350.49 - 68789.625,-39119.75,-0.5686868,26350.49,68789.625,40222.727,-10552.85,-0.26236036,45579.285,-15909.408,-0.3490491,564924252160,2,19040332
BTC,"Sun, 15 May 2022 08:39:35 GMT",29650.133,180.89453,0.61384434,38484.048333333332,1652603880,29544.045,30166.775,29544.045 - 30166.775,27862102016,27862102016,27862102016,29403207052,48218086401,3299.6426,0.1252213,26350.49 - 68789.625,-39139.492,-0.5689738,26350.49,68789.625,40222.727,-10572.594,-0.26285124,45579.285,-15929.152,-0.34948227,564548337664,2,19040332
BTC,"Sun, 15 May 2022 08:39:04 GMT",29650.133,180.89453,0.61384434,38484.048333333332,1652603880,29544.045,30166.775,29544.045 - 30166.775,27862102016,27862102016,27862102016,29403207052,48218086401,3299.6426,0.1252213,26350.49 - 68789.625,-39139.492,-0.5689738,26350.49,68789.625,40222.727,-10572.594,-0.26285124,45579.285,-15929.152,-0.34948227,564548337664,2,19040332
BTC,"Sun, 15 May 2022 08:44:38 GMT",29700.63,239.17969,0.8118411,38500.880666666671,1652604180,29544.045,30166.775,29544.045 - 30166.775,27883270144,27883270144,27883270144,29403207052,48218086401,3350.1406,0.12713769,26350.49 - 68789.625,-39088.992,-0.5682396,26350.49,68789.625,40222.727,-10522.096,-0.2615958,45579.285,-15878.654,-0.34837437,565509816320,2,19040332
BTC,"Sun, 15 May 2022 09:10:22 GMT",29608.262,85.4375,0.28938782,38470.091333333337,1652605740,29544.045,30166.775,29544.045 - 30166.775,27861610496,27861610496,27861610496,29403207052,48218086401,3257.7715,0.12363229,26350.49 - 68789.625,-39181.363,-0.56958246,26350.49,68789.625,40222.727,-10614.465,-0.26389223,45579.285,-15971.023,-0.35040092,563751092224,2,19040332
BTC,"Sun, 15 May 2022 09:11:23 GMT",29604.498,66.34375,0.22460239,38468.83666666667,1652605800,29544.045,30166.775,29544.045 - 30166.775,27866308608,27866308608,27866308608,29403207052,48218086401,3254.0078,0.12348946,26350.49 - 68789.625,-39185.125,-0.5696371,26350.49,68789.625,40222.727,-10618.229,-0.26398578,45579.285,-15974.787,-0.3504835,563679395840,2,19040332
BTC,"Sun, 15 May 2022 09:06:20 GMT",29615.838,110.74414,0.37533966,38472.616666666669,1652605500,29544.045,30166.775,29544.045 - 30166.775,27863019520,27863019520,27863019520,29403207052,48218086401,3265.3477,0.12391981,26350.49 - 68789.625,-39173.79,-0.5694724,26350.49,68789.625,40222.727,-10606.889,-0.26370388,45579.285,-15963.447,-0.3502347,563895336960,2,19040332
BTC,"Sun, 15 May 2022 09:07:21 GMT",29616.236,110.93945,0.37600052,38472.749333333333,1652605560,29544.045,30166.775,29544.045 - 30166.775,27880542208,27880542208,27880542208,29403207052,48218086401,3265.746,0.123934925,26350.49 - 68789.625,-39173.39,-0.56946653,26350.49,68789.625,40222.727,-10606.49,-0.26369396,45579.285,-15963.049,-0.35022596,563902939136,2,19040332
BTC,"Sun, 15 May 2022 09:11:53 GMT",29593.84,56.583984,0.19156563,38465.284,1652605860,29544.045,30166.775,29544.045 - 30166.775,27867000832,27867000832,27867000832,29403207052,48218086401,3243.3496,0.123084985,26350.49 - 68789.625,-39195.785,-0.5697921,26350.49,68789.625,40222.727,-10628.887,-0.2642508,45579.285,-15985.445,-0.35071734,563476496384,2,19040332
BTC,"Sun, 15 May 2022 09:08:21 GMT",29609.078,100.01367,0.33892322,38470.363333333335,1652605620,29544.045,30166.775,29544.045 - 30166.775,27873996800,27873996800,27873996800,29403207052,48218086401,3258.588,0.12366328,26350.49 - 68789.625,-39180.547,-0.5695706,26350.49,68789.625,40222.727,-10613.648,-0.26387194,45579.285,-15970.207,-0.350383,563766624256,2,19040332
BTC,"Sun, 15 May 2022 09:09:22 GMT",29613.385,94.35742,0.31965208,38471.799,1652605680,29544.045,30166.775,29544.045 - 30166.775,27878942720,27878942720,27878942720,29403207052,48218086401,3262.8945,0.12382671,26350.49 - 68789.625,-39176.242,-0.569508,26350.49,68789.625,40222.727,-10609.342,-0.26376486,45579.285,-15965.9,-0.3502885,563848675328,2,19040332
BTC,"Sun, 15 May 2022 09:08:52 GMT",29613.385,94.35742,0.31965208,38471.799,1652605680,29544.045,30166.775,29544.045 - 30166.775,27878942720,27878942720,27878942720,29403207052,48218086401,3262.8945,0.12382671,26350.49 - 68789.625,-39176.242,-0.569508,26350.49,68789.625,40222.727,-10609.342,-0.26376486,45579.285,-15965.9,-0.3502885,563848675328,2,19040332
BTC,"Sun, 15 May 2022 08:54:43 GMT",29591.121,81.86914,0.2774368,38464.377666666667,1652604780,29544.045,30166.775,29544.045 - 30166.775,27864958976,27864958976,27864958976,29403207052,48218086401,3240.6309,0.1229818,26350.49 - 68789.625,-39198.504,-0.5698316,26350.49,68789.625,40222.727,-10631.605,-0.26431838,45579.285,-15988.164,-0.35077697,563424722944,2,19040332
BTC,"Sun, 15 May 2022 09:02:48 GMT",29582.746,70.11328,0.23757622,38461.586,1652605260,29544.045,30166.775,29544.045 - 30166.775,27889160192,27889160192,27889160192,29403207052,48218086401,3232.2559,0.122663975,26350.49 - 68789.625,-39206.88,-0.5699534,26350.49,68789.625,40222.727,-10639.98,-0.26452658,45579.285,-15996.539,-0.35096073,563265273856,2,19040332
BTC,"Sun, 15 May 2022 08:58:46 GMT",29608.088,99.69141,0.33784425,38470.033333333333,1652605020,29544.045,30166.775,29544.045 - 30166.775,27881967616,27881967616,27881967616,29403207052,48218086401,3257.5977,0.123625696,26350.49 - 68789.625,-39181.54,-0.569585,26350.49,68789.625,40222.727,-10614.639,-0.26389655,45579.285,-15971.197,-0.35040474,563747815424,2,19040332
BTC,"Sun, 15 May 2022 09:04:19 GMT",29598.076,82.91016,0.2809043,38466.696,1652605380,29544.045,30166.775,29544.045 - 30166.775,27874691072,27874691072,27874691072,29403207052,48218086401,3247.586,0.12324575,26350.49 - 68789.625,-39191.547,-0.5697305,26350.49,68789.625,40222.727,-10624.65,-0.26414546,45579.285,-15981.209,-0.35062438,563557171200,2,19040332
BTC,"Sun, 15 May 2022 08:51:42 GMT",29608.63,110.35742,0.37411022,38470.214,1652604600,29544.045,30166.775,29544.045 - 30166.775,27858710528,27858710528,27858710528,29403207052,48218086401,3258.1406,0.1236463,26350.49 - 68789.625,-39180.992,-0.56957704,26350.49,68789.625,40222.727,-10614.096,-0.26388305,45579.285,-15970.654,-0.35039282,563758104576,2,19040332
BTC,"Sun, 15 May 2022 08:48:10 GMT",29688.113,246.69922,0.8379287,38496.708333333336,1652604420,29544.045,30166.775,29544.045 - 30166.775,27875676160,27875676160,27875676160,29403207052,48218086401,3337.623,0.12666266,26350.49 - 68789.625,-39101.51,-0.56842166,26350.49,68789.625,40222.727,-10534.613,-0.26190698,45579.285,-15891.172,-0.348649,565271527424,2,19040332
BTC,"Sun, 15 May 2022 08:48:40 GMT",29688.113,246.69922,0.8379287,38496.708333333336,1652604420,29544.045,30166.775,29544.045 - 30166.775,27875676160,27875676160,27875676160,29403207052,48218086401,3337.623,0.12666266,26350.49 - 68789.625,-39101.51,-0.56842166,26350.49,68789.625,40222.727,-10534.613,-0.26190698,45579.285,-15891.172,-0.348649,565271527424,2,19040332
BTC,"Sun, 15 May 2022 08:50:41 GMT",29628.975,143.04883,0.48515156,38476.995666666662,1652604540,29544.045,30166.775,29544.045 - 30166.775,27860019200,27860019200,27860019200,29403207052,48218086401,3278.4844,0.12441835,26350.49 - 68789.625,-39160.65,-0.56928134,26350.49,68789.625,40222.727,-10593.752,-0.26337728,45579.285,-15950.311,-0.34994647,564145487872,2,19040332
BTC,"Sun, 15 May 2022 08:46:39 GMT",29701.637,255.35742,0.8672005,38501.216333333337,1652604300,29544.045,30166.775,29544.045 - 30166.775,27887718400,27887718400,27887718400,29403207052,48218086401,3351.1465,0.12717587,26350.49 - 68789.625,-39087.99,-0.568225,26350.49,68789.625,40222.727,-10521.09,-0.26157078,45579.285,-15877.648,-0.34835228,565528952832,2,19040332
BTC,"Sun, 15 May 2022 08:52:42 GMT",29606.799,111.1875,0.37696624,38469.60366666667,1652604660,29544.045,30166.775,29544.045 - 30166.775,27854553088,27854553088,27854553088,29403207052,48218086401,3256.3086,0.123576775,26350.49 - 68789.625,-39182.83,-0.56960374,26350.49,68789.625,40222.727,-10615.928,-0.2639286,45579.285,-15972.486,-0.35043302,563723239424,2,19040332
BTC,"Sun, 15 May 2022 09:03:49 GMT",29595.906,90.71094,0.30743766,38465.972666666668,1652605320,29544.045,30166.775,29544.045 - 30166.775,27882153984,27882153984,27882153984,29403207052,48218086401,3245.416,0.1231634,26350.49 - 68789.625,-39193.72,-0.56976205,26350.49,68789.625,40222.727,-10626.82,-0.2641994,45579.285,-15983.379,-0.350672,563515817984,2,19040332
BTC,"Sun, 15 May 2022 08:45:38 GMT",29699.068,244.99414,0.83177847,38500.36,1652604240,29544.045,30166.775,29544.045 - 30166.775,27878109184,27878109184,27878109184,29403207052,48218086401,3348.5781,0.1270784,26350.49 - 68789.625,-39090.555,-0.56826234,26350.49,68789.625,40222.727,-10523.658,-0.26163462,45579.285,-15880.217,-0.34840864,565480128512,2,19040332
BTC,"Sun, 15 May 2022 08:55:44 GMT",29588.943,82.9707,0.28120857,38463.651666666665,1652604840,29544.045,30166.775,29544.045 - 30166.775,27873490944,27873490944,27873490944,29403207052,48218086401,3238.4531,0.12289916,26350.49 - 68789.625,-39200.68,-0.56986326,26350.49,68789.625,40222.727,-10633.783,-0.2643725,45579.285,-15990.342,-0.35082477,563383238656,2,19040332
BTC,"Sun, 15 May 2022 08:49:41 GMT",29684.018,238.24219,0.8090857,38495.343333333331,1652604480,29544.045,30166.775,29544.045 - 30166.775,27881955328,27881955328,27881955328,29403207052,48218086401,3333.5273,0.12650722,26350.49 - 68789.625,-39105.61,-0.5684812,26350.49,68789.625,40222.727,-10538.709,-0.26200882,45579.285,-15895.268,-0.34873885,565193539584,2,19040332
BTC,"Sun, 15 May 2022 08:47:39 GMT",29693.018,256.0664,0.8698825,38498.343333333331,1652604360,29544.045,30166.775,29544.045 - 30166.775,27885359104,27885359104,27885359104,29403207052,48218086401,3342.5273,0.12684877,26350.49 - 68789.625,-39096.61,-0.5683504,26350.49,68789.625,40222.727,-10529.709,-0.26178506,45579.285,-15886.268,-0.34854138,565364850688,2,19040332
BTC,"Sun, 15 May 2022 09:05:50 GMT",29609.773,101.390625,0.34359413,38470.595,1652605440,29544.045,30166.775,29544.045 - 30166.775,27863873536,27863873536,27863873536,29403207052,48218086401,3259.2832,0.12368966,26350.49 - 68789.625,-39179.85,-0.56956047,26350.49,68789.625,40222.727,-10612.953,-0.26385465,45579.285,-15969.512,-0.35036775,563779862528,2,19040332
BTC,"Sun, 15 May 2022 08:56:45 GMT",29605.084,97.32422,0.32983348,38469.032,1652604900,29544.045,30166.775,29544.045 - 30166.775,27884253184,27884253184,27884253184,29403207052,48218086401,3254.5938,0.123511694,26350.49 - 68789.625,-39184.54,-0.5696286,26350.49,68789.625,40222.727,-10617.643,-0.26397124,45579.285,-15974.201,-0.35047063,563690602496,2,19040332
BTC,"Sun, 15 May 2022 09:01:47 GMT",29590.354,69.19141,0.23437586,38464.122,1652605200,29544.045,30166.775,29544.045 - 30166.775,27886213120,27886213120,27886213120,29403207052,48218086401,3239.8633,0.12295268,26350.49 - 68789.625,-39199.273,-0.5698428,26350.49,68789.625,40222.727,-10632.373,-0.26433745,45579.285,-15988.932,-0.3507938,563410108416,2,19040332
BTC,"Sun, 15 May 2022 08:53:43 GMT",29590.521,90.79297,0.30777088,38464.177666666663,1652604720,29544.045,30166.775,29544.045 - 30166.775,27867914240,27867914240,27867914240,29403207052,48218086401,3240.0312,0.12295905,26350.49 - 68789.625,-39199.1,-0.5698403,26350.49,68789.625,40222.727,-10632.205,-0.26433328,45579.285,-15988.764,-0.35079014,563413319680,2,19040332
BTC,"Sun, 15 May 2022 08:57:45 GMT",29609.559,104.07031,0.35271147,38470.523666666668,1652604960,29544.045,30166.775,29544.045 - 30166.775,27883950080,27883950080,27883950080,29403207052,48218086401,3259.0684,0.12368151,26350.49 - 68789.625,-39180.066,-0.5695636,26350.49,68789.625,40222.727,-10613.168,-0.26386,45579.285,-15969.727,-0.35037246,563775799296,2,19040332
BTC,"Sun, 15 May 2022 08:59:46 GMT",29609.453,88.31445,0.29916018,38470.488333333335,1652605080,29544.045,30166.775,29544.045 - 30166.775,27899807744,27899807744,27899807744,29403207052,48218086401,3258.963,0.12367751,26350.49 - 68789.625,-39180.17,-0.5695651,26350.49,68789.625,40222.727,-10613.273,-0.2638626,45579.285,-15969.832,-0.3503748,563773767680,2,19040332
BTC,"Sun, 15 May 2022 09:00:47 GMT",29606.152,80.2793,0.271897,38469.388,1652605140,29544.045,30166.775,29544.045 - 30166.775,27890182144,27890182144,27890182144,29403207052,48218086401,3255.662,0.12355224,26350.49 - 68789.625,-39183.473,-0.5696131,26350.49,68789.625,40222.727,-10616.574,-0.26394466,45579.285,-15973.133,-0.3504472,563710918656,2,19040332
BTC,"Mon, 16 May 2022 00:03:34 GMT",31273.12,1207.1406,4.014974,38879.623333333329,1652659320,29544.045,31273.12,29544.045 - 31273.12,25750210560,25750210560,25750210560,29393850933,47400632814,4922.629,0.18681356,26350.49 - 68789.625,-37516.508,-0.5453803,26350.49,68789.625,39937.777,-8664.658,-0.21695395,45427.973,-14154.854,-0.31158894,595465404416,2,19040806
BTC,"Sun, 15 May 2022 23:58:31 GMT",31304.59,1180.4727,3.9186904,38890.113333333335,1652659020,29544.045,31304.59,29544.045 - 31304.59,25827268608,25827268608,25827268608,29393850933,47400632814,4954.0996,0.18800788,26350.49 - 68789.625,-37485.035,-0.5449228,26350.49,68789.625,39937.777,-8633.1875,-0.21616594,45427.973,-14123.383,-0.31089616,596064600064,2,19040806
BTC,"Mon, 16 May 2022 00:14:41 GMT",31166.04,1183.6055,3.9476619,38843.93,1652659980,31166.04,31206.668,31166.04 - 31206.668,25750317056,25750317056,25750317056,29393850933,47400632814,4815.549,0.18274988,26350.49 - 68789.625,-37623.586,-0.5469369,26350.49,68789.625,39937.777,-8771.738,-0.21963511,45427.973,-14261.934,-0.31394607,593428217856,2,19040862
BTC,"Mon, 16 May 2022 00:06:36 GMT",31196.41,1129.0645,3.7551122,38854.053333333337,1652659500,31196.41,31206.668,31196.41 - 31206.668,25721595904,25721595904,25721595904,29393850933,47400632814,4845.92,0.18390246,26350.49 - 68789.625,-37593.215,-0.54649544,26350.49,68789.625,39937.777,-8741.367,-0.21887465,45427.973,-14231.5625,-0.3132775,594004803584,2,19040806
BTC,"Sun, 15 May 2022 23:33:47 GMT",31128.143,1117.3945,3.7233126,38831.297666666665,1652657520,29544.045,31262.453,29544.045 - 31262.453,27179433984,27179433984,27179433984,29393850933,47400632814,4777.6523,0.18131171,26350.49 - 68789.625,-37661.484,-0.54748785,26350.49,68789.625,39937.777,-8809.635,-0.220584,45427.973,-14299.83,-0.3147803,592704962560,2,19040806
BTC,"Sun, 15 May 2022 23:43:22 GMT",31115.979,1001.7383,3.3264616,38827.243,1652658120,29544.045,31262.453,29544.045 - 31262.453,25574027264,25574027264,25574027264,29393850933,47400632814,4765.4883,0.18085007,26350.49 - 68789.625,-37673.65,-0.5476647,26350.49,68789.625,39937.777,-8821.799,-0.22088858,45427.973,-14311.994,-0.31504804,592473292800,2,19040806
BTC,"Sun, 15 May 2022 23:10:33 GMT",31064.059,929.99023,3.086173,38809.936333333339,1652656140,29544.045,31262.453,29544.045 - 31262.453,27296499712,27296499712,27296499712,29393850933,47400632814,4713.5684,0.17887972,26350.49 - 68789.625,-37725.566,-0.5484194,26350.49,68789.625,39937.777,-8873.719,-0.22218859,45427.973,-14363.914,-0.31619096,591484682240,2,19040806
BTC,"Sun, 15 May 2022 23:36:48 GMT",31119.64,1038.1836,3.4512422,38828.463333333333,1652657700,29544.045,31262.453,29544.045 - 31262.453,27187828736,27187828736,27187828736,29393850933,47400632814,4769.1504,0.18098906,26350.49 - 68789.625,-37669.984,-0.5476114,26350.49,68789.625,39937.777,-8818.137,-0.22079688,45427.973,-14308.332,-0.31496742,592543023104,2,19040806
BTC,"Sun, 15 May 2022 23:37:49 GMT",31125.316,1050.4961,3.492934,38830.355333333333,1652657760,29544.045,31262.453,29544.045 - 31262.453,27180654592,27180654592,27180654592,29393850933,47400632814,4774.826,0.18120445,26350.49 - 68789.625,-37664.31,-0.5475289,26350.49,68789.625,39937.777,-8812.461,-0.22065477,45427.973,-14302.656,-0.3148425,592651091968,2,19040806
BTC,"Sun, 15 May 2022 23:34:47 GMT",31125.223,1091.0684,3.6327567,38830.32433333333,1652657580,29544.045,31262.453,29544.045 - 31262.453,27182616576,27182616576,27182616576,29393850933,47400632814,4774.7324,0.18120089,26350.49 - 68789.625,-37664.402,-0.5475303,26350.49,68789.625,39937.777,-8812.555,-0.22065711,45427.973,-14302.75,-0.31484455,592649322496,2,19040806
BTC,"Sun, 15 May 2022 23:08:32 GMT",31061.088,904.51953,2.9994166,38808.946,1652656020,29544.045,31262.453,29544.045 - 31262.453,27284203520,27284203520,27284203520,29393850933,47400632814,4710.5977,0.17876698,26350.49 - 68789.625,-37728.54,-0.5484626,26350.49,68789.625,39937.777,-8876.689,-0.22226298,45427.973,-14366.885,-0.31625634,591428124672,2,19040806
BTC,"Sun, 15 May 2022 23:05:30 GMT",31060.191,877.7988,2.9083126,38808.647,1652655840,29544.045,31262.453,29544.045 - 31262.453,27318134784,27318134784,27318134784,29393850933,47400632814,4709.701,0.17873296,26350.49 - 68789.625,-37729.434,-0.5484756,26350.49,68789.625,39937.777,-8877.586,-0.22228543,45427.973,-14367.781,-0.31627607,591411085312,2,19040806
BTC,"Sun, 15 May 2022 23:21:40 GMT",31063.777,1018.1738,3.3887637,38809.842333333327,1652656800,29544.045,31262.453,29544.045 - 31262.453,27219447808,27219447808,27219447808,29393850933,47400632814,4713.287,0.17886905,26350.49 - 68789.625,-37725.848,-0.5484235,26350.49,68789.625,39937.777,-8874,-0.22219564,45427.973,-14364.195,-0.31619716,591479373824,2,19040806
BTC,"Sun, 15 May 2022 23:39:20 GMT",31116.871,1011.2363,3.3589554,38827.540333333331,1652657880,29544.045,31262.453,29544.045 - 31262.453,27183761408,27183761408,27183761408,29393850933,47400632814,4766.381,0.18088396,26350.49 - 68789.625,-37672.754,-0.5476517,26350.49,68789.625,39937.777,-8820.906,-0.22086623,45427.973,-14311.102,-0.3150284,592490332160,2,19040806
BTC,"Sun, 15 May 2022 23:29:44 GMT",31105.887,1093.8047,3.6445556,38823.879,1652657280,29544.045,31262.453,29544.045 - 31262.453,27179792384,27179792384,27179792384,29393850933,47400632814,4755.3965,0.1804671,26350.49 - 68789.625,-37683.74,-0.5478114,26350.49,68789.625,39937.777,-8831.891,-0.22114126,45427.973,-14322.086,-0.3152702,592281141248,2,19040806
BTC,"Sun, 15 May 2022 23:19:38 GMT",31056.67,1028.1074,3.423759,38807.473333333335,1652656680,29544.045,31262.453,29544.045 - 31262.453,27228344320,27228344320,27228344320,29393850933,47400632814,4706.1797,0.17859933,26350.49 - 68789.625,-37732.953,-0.5485268,26350.49,68789.625,39937.777,-8881.107,-0.2223736,45427.973,-14371.303,-0.3163536,591344041984,2,19040806
BTC,"Sun, 15 May 2022 23:44:53 GMT",31154.443,1056.9492,3.5117486,38840.064333333336,1652658240,29544.045,31262.453,29544.045 - 31262.453,25588932608,25588932608,25588932608,29393850933,47400632814,4803.953,0.18230982,26350.49 - 68789.625,-37635.18,-0.5471055,26350.49,68789.625,39937.777,-8783.334,-0.21992546,45427.973,-14273.529,-0.31420133,593205723136,2,19040806
BTC,"Sun, 15 May 2022 23:26:43 GMT",31101.19,1145.959,3.8255699,38822.313333333332,1652657100,29544.045,31262.453,29544.045 - 31262.453,27176124416,27176124416,27176124416,29393850933,47400632814,4750.699,0.18028884,26350.49 - 68789.625,-37688.438,-0.5478797,26350.49,68789.625,39937.777,-8836.588,-0.22125888,45427.973,-14326.783,-0.3153736,592191750144,2,19040806
BTC,"Sun, 15 May 2022 23:18:38 GMT",31048.148,1026.0938,3.4177992,38804.632666666665,1652656620,29544.045,31262.453,29544.045 - 31262.453,27231809536,27231809536,27231809536,29393850933,47400632814,4697.658,0.17827593,26350.49 - 68789.625,-37741.477,-0.5486507,26350.49,68789.625,39937.777,-8889.629,-0.22258697,45427.973,-14379.824,-0.3165412,591181774848,2,19040806
BTC,"Sun, 15 May 2022 23:35:48 GMT",31132.07,1061.3438,3.5294847,38832.606666666667,1652657640,29544.045,31262.453,29544.045 - 31262.453,27186845696,27186845696,27186845696,29393850933,47400632814,4781.58,0.18146077,26350.49 - 68789.625,-37657.555,-0.54743075,26350.49,68789.625,39937.777,-8805.707,-0.22048566,45427.973,-14295.902,-0.3146938,592779739136,2,19040806
BTC,"Sun, 15 May 2022 23:27:43 GMT",31110.9,1142.623,3.8127816,38825.55,1652657160,29544.045,31262.453,29544.045 - 31262.453,27186518016,27186518016,27186518016,29393850933,47400632814,4760.41,0.18065737,26350.49 - 68789.625,-37678.727,-0.5477385,26350.49,68789.625,39937.777,-8826.877,-0.22101572,45427.973,-14317.072,-0.31515983,592376627200,2,19040806
BTC,"Sun, 15 May 2022 23:41:21 GMT",31111.336,1007.1289,3.3454828,38825.695333333329,1652658000,29544.045,31262.453,29544.045 - 31262.453,27162519552,27162519552,27162519552,29393850933,47400632814,4760.8457,0.1806739,26350.49 - 68789.625,-37678.29,-0.5477322,26350.49,68789.625,39937.777,-8826.441,-0.22100483,45427.973,-14316.637,-0.31515023,592384884736,2,19040806
BTC,"Sun, 15 May 2022 23:12:34 GMT",31082.42,1007.3789,3.3495512,38816.056666666656,1652656260,29544.045,31262.453,29544.045 - 31262.453,27278469120,27278469120,27278469120,29393850933,47400632814,4731.9297,0.17957653,26350.49 - 68789.625,-37707.203,-0.54815245,26350.49,68789.625,39937.777,-8855.357,-0.22172885,45427.973,-14345.553,-0.31578678,591834316800,2,19040806
BTC,"Sun, 15 May 2022 23:22:40 GMT",31067.2,1024.1328,3.4088843,38810.98333333333,1652656860,29544.045,31262.453,29544.045 - 31262.453,27218587648,27218587648,27218587648,29393850933,47400632814,4716.709,0.1789989,26350.49 - 68789.625,-37722.426,-0.54837376,26350.49,68789.625,39937.777,-8870.578,-0.22210996,45427.973,-14360.773,-0.31612182,591544516608,2,19040806
BTC,"Sun, 15 May 2022 23:22:10 GMT",31067.2,1024.1328,3.4088843,38810.98333333333,1652656860,29544.045,31262.453,29544.045 - 31262.453,27218587648,27218587648,27218587648,29393850933,47400632814,4716.709,0.1789989,26350.49 - 68789.625,-37722.426,-0.54837376,26350.49,68789.625,39937.777,-8870.578,-0.22210996,45427.973,-14360.773,-0.31612182,591544516608,2,19040806
BTC,"Sun, 15 May 2022 23:14:35 GMT",31066.78,1048.9453,3.4944043,38810.843333333331,1652656380,29544.045,31262.453,29544.045 - 31262.453,27257423872,27257423872,27257423872,29393850933,47400632814,4716.289,0.17898297,26350.49 - 68789.625,-37722.844,-0.54837984,26350.49,68789.625,39937.777,-8870.998,-0.22212048,45427.973,-14361.193,-0.31613106,591536521216,2,19040806
BTC,"Sun, 15 May 2022 23:07:31 GMT",31062.469,886.8887,2.9390912,38809.406333333332,1652655960,29544.045,31262.453,29544.045 - 31262.453,27308351488,27308351488,27308351488,29393850933,47400632814,4711.9785,0.17881939,26350.49 - 68789.625,-37727.156,-0.54844254,26350.49,68789.625,39937.777,-8875.309,-0.22222841,45427.973,-14365.504,-0.31622595,591454404608,2,19040806
BTC,"Sun, 15 May 2022 23:06:31 GMT",31060.248,870.41406,2.8831358,38808.666,1652655900,29544.045,31262.453,29544.045 - 31262.453,27326617600,27326617600,27326617600,29393850933,47400632814,4709.758,0.1787351,26350.49 - 68789.625,-37729.375,-0.5484748,26350.49,68789.625,39937.777,-8877.529,-0.222284,45427.973,-14367.725,-0.31627482,591412133888,2,19040806
BTC,"Sun, 15 May 2022 23:09:32 GMT",31062.809,911.53906,3.0232186,38809.519666666667,1652656080,29544.045,31262.453,29544.045 - 31262.453,27295877120,27295877120,27295877120,29393850933,47400632814,4712.3184,0.17883228,26350.49 - 68789.625,-37726.816,-0.5484376,26350.49,68789.625,39937.777,-8874.969,-0.2222199,45427.973,-14365.164,-0.31621847,591460892672,2,19040806
BTC,"Sun, 15 May 2022 23:17:37 GMT",31050.11,1044.9023,3.4824002,38805.286666666667,1652656560,29544.045,31262.453,29544.045 - 31262.453,27247122432,27247122432,27247122432,29393850933,47400632814,4699.619,0.17835034,26350.49 - 68789.625,-37739.516,-0.5486222,26350.49,68789.625,39937.777,-8887.668,-0.22253788,45427.973,-14377.863,-0.316498,591219130368,2,19040806
BTC,"Sun, 15 May 2022 23:28:44 GMT",31106.316,1128.0996,3.7630677,38824.022,1652657220,29544.045,31262.453,29544.045 - 31262.453,27174600704,27174600704,27174600704,29393850933,47400632814,4755.826,0.1804834,26350.49 - 68789.625,-37683.31,-0.54780513,26350.49,68789.625,39937.777,-8831.461,-0.2211305,45427.973,-14321.656,-0.31526074,592289333248,2,19040806
BTC,"Sun, 15 May 2022 23:25:42 GMT",31079.37,1102.1621,3.6766655,38815.04,1652657040,29544.045,31262.453,29544.045 - 31262.453,27167346688,27167346688,27167346688,29393850933,47400632814,4728.879,0.17946075,26350.49 - 68789.625,-37710.258,-0.54819685,26350.49,68789.625,39937.777,-8858.408,-0.22180524,45427.973,-14348.604,-0.31585392,591776251904,2,19040806
BTC,"Sun, 15 May 2022 23:15:36 GMT",31061.238,1052.9746,3.5089486,38808.996,1652656440,29544.045,31262.453,29544.045 - 31262.453,27254923264,27254923264,27254923264,29393850933,47400632814,4710.748,0.17877269,26350.49 - 68789.625,-37728.387,-0.5484604,26350.49,68789.625,39937.777,-8876.539,-0.22225921,45427.973,-14366.734,-0.31625304,591431008256,2,19040806
BTC,"Sun, 15 May 2022 23:30:45 GMT",31099.938,1074.5469,3.5787952,38821.896,1652657340,29544.045,31262.453,29544.045 - 31262.453,27181449216,27181449216,27181449216,29393850933,47400632814,4749.4473,0.18024133,26350.49 - 68789.625,-37689.688,-0.5478979,26350.49,68789.625,39937.777,-8837.84,-0.22129023,45427.973,-14328.035,-0.31540117,592167895040,2,19040806
